ID,WL,U,V,Sal,Temp,TRACE_1,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15,WQ_16,WQ_17,WQ_18,WQ_19,WQ_20,WQ_21,WQ_22,WQ_23,WQ_24,WQ_25
37,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
38,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
39,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
40,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
41,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
42,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
43,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
44,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
45,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
46,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
47,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
48,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
49,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
50,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
51,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
52,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
53,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
54,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
55,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
56,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
57,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
58,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
59,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
60,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
61,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
62,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
63,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
64,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
65,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
66,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
67,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
68,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
69,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
70,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
71,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
72,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
73,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
74,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
75,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
76,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
77,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
78,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
79,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
80,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
81,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
82,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
83,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
84,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
85,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
86,0.8800,0.0000,0.0000,36.5857,23.7594,0.0000,0.0000,0.7000,0.3000,199.2733,35.2747,0.7857,1.0007,0.2797,0.0280,55.4855,59.8714,5.3571,6.9093,0.2813,0.3516,83.2283,12.5000,0.0703,2.9936,0.3575,0.2681,0.7149,4.9152,2.6810,0.0540
